,invoiceId,businessId,payerId,montoFactura,relationDays,relationRecurrence,issuerInvoicesAmount,issuerCancelledInvoices,diasActividadPagador,Clients12Months,mora
1642,6535,3437,4760,49752634.0,146.0,8.9375,826519071.0,0.27031,10541.0,130,0.0
1643,5659,1306,949,2499000.0,260.0,8.03125,84995155.0,0.040919,4017.0,11,0.0
1644,6395,2680,4694,1331372.0,158.0,31.0,1331372.0,0.0,10538.0,8,5.0
1645,18817,747,4589,18264748.0,789.0,8.329787234042554,311589398.0,0.011969,9631.0,87,2.0
1646,2063,1823,3132,1307810.0,154.0,6.695652173913044,21575107.0,0.018939,962.0,33,9.0
1647,3820,2820,4513,4748100.0,8.0,80.0,4748100.0,0.0617,10490.0,61,7.0
1648,12461,2697,4603,116025.0,698.0,18.83783783783784,18385936.0,0.002199,9219.0,19,-59.0
1649,8227,193,357,4592355.0,19.0,19.0,11667132.0,0.27188,10566.0,22,-2.0
1650,12188,3345,4693,7866189.0,64.0,15.75,94265066.0,0.007047,12084.0,11,-14.0
1651,15748,2782,4693,505750.0,916.0,13.441176470588236,137565708.0,0.028854,12138.0,12,-5.0
1652,3785,5289,4829,1215756.0,1506.0,11.073529411764707,47402758.0,0.034467,10499.0,238,-11.0
1653,14559,4233,2971,55758961.0,137.0,15.0,55758961.0,0.0,1261.0,43,28.0
1654,14932,1246,2169,2379600.0,1316.0,87.73333333333333,2379600.0,0.0,2084.0,15,11.0
1655,727,23,4909,259996.0,193.0,6.129032258064516,1039984.0,0.140769,10421.0,52,-14.0
1656,14124,6,309,570010.0,485.0,31.866666666666667,22112741.0,0.079821,10666.0,12,-22.0
1657,14037,1853,4748,1099915.0,425.0,14.655172413793103,17229257.0,0.207544,10658.0,41,332.0
1658,9604,3560,5015,608899.0,454.0,5.536585365853658,789673114.0,0.035192,2597.0,1,13.0
1659,12063,2903,1405,1279250.0,112.0,52.5,1279250.0,0.00709,2950.0,7,6.0
1660,9936,2124,4693,767550.0,697.0,29.304347826086957,23146905.0,0.049742,12071.0,1,-12.0
1661,7131,1189,1167,10362753.0,218.0,54.25,59670435.0,0.10798,6153.0,5,415.0
1662,2806,1868,441,2000000.0,370.0,123.33333333333333,25305799.0,0.395241,365.0,5,6.0
1663,10727,2840,2462,1942913.0,415.0,5.111111111111111,112820563.0,0.036008,1626.0,63,24.0
1664,9298,1966,588,118092645.0,291.0,41.0,219914834.0,0.303057,10314.0,25,-17.0
1665,13572,3013,741,6056979.0,566.0,14.15,145975320.0,0.127997,4703.0,33,-47.0
1666,6214,3799,4824,8770300.0,276.0,10.074074074074074,47155956.0,0.159909,10538.0,5,193.0
1667,18833,4392,4715,6849019.0,91.0,22.5,14542029.0,0.0,10746.0,1,-29.0
1668,9613,1798,2190,40260191.0,407.0,15.074074074074074,613556954.0,0.072495,1967.0,8,15.0
1669,14580,4892,4760,4762380.0,323.0,80.5,48547752.0,0.023245,10666.0,20,3.0
1670,6322,1128,3044,4749885.0,1592.0,10.70945945945946,21035630.0,0.017107,5167.0,17,-15.0
1671,11823,1805,3790,6366500.0,451.0,16.703703703703702,633878274.0,0.079821,568.0,17,39.0
1672,17969,2597,4773,3022000.0,757.0,21.6,122523558.0,0.106148,10730.0,83,-4.0
1673,14737,4053,3590,132326618.0,211.0,14.066666666666666,441111966.0,0.0,786.0,8,0.0
1674,3583,1863,4715,29404900.0,224.0,15.571428571428571,148285900.0,0.087845,10489.0,48,0.0
1675,1758,4718,965,58310.0,433.0,2.081730769230769,404432367.0,0.085755,3808.0,905,43.0
1676,9624,3134,2208,213469.0,110.0,15.714285714285714,14311527.0,0.167863,1930.0,103,-14.0
1677,11162,4855,4918,34248962.0,320.0,12.307692307692308,406734861.0,0.361441,10617.0,32,-33.0
1678,4965,4423,684,1472268.0,833.0,9.574712643678161,857754684.0,0.349384,4811.0,2,-5.0
1679,4839,1863,4715,52508750.0,247.0,15.125,228099200.0,0.099187,10512.0,49,1.0
1680,10265,127,379,4913867.0,403.0,17.52173913043478,182395616.0,0.243308,9506.0,4,6.0
1681,2670,695,5150,50000000.0,0.0,80.0,200000000.0,0.0,10464.0,1,0.0
1682,9639,2307,4904,1911925.0,660.0,7.662790697674419,156094802.0,0.05012,10590.0,2,-5.0
1683,6054,4075,1278,5890500.0,48.0,23.5,16100700.0,0.148137,3082.0,7,415.0
1684,6811,3295,4693,1071726.0,616.0,10.807017543859649,1688443898.0,0.114639,11995.0,8,-11.0
1685,18745,2895,1592,14684600.0,123.0,40.666666666666664,64895022.0,0.054813,2658.0,12,0.0
1686,11599,1473,4693,7854170.0,489.0,12.512820512820513,30305900.0,0.054809,12077.0,16,0.0
1687,2022,5191,4783,66313033.0,0.0,80.0,8652366566.0,0.0,10449.0,43,35.0
1688,17805,3620,949,1136115.0,679.0,14.0625,67233236.0,0.081188,4221.0,5,0.0
1689,14317,603,5291,4026103.0,615.0,7.5,908575942.0,0.101041,8574.0,24,-32.0
1690,17229,3818,5349,767312.0,446.0,24.72222222222222,16541402.0,0.0,7663.0,1,-14.0
1691,4400,2295,4900,3480155.0,192.0,8.727272727272727,47542880.0,0.088884,10500.0,4,-7.0
1692,616,26,5141,612850.0,196.0,27.857142857142858,10449390.0,0.193219,10420.0,14,-7.0
1693,11304,3708,4779,1065050.0,322.0,11.5,161182509.0,0.015116,10618.0,1,-31.0
1694,16703,3560,5015,4879000.0,566.0,3.5822784810126582,1143133536.0,0.028866,2709.0,1,44.0
1695,5536,5263,4500,26468117.0,509.0,18.74074074074074,1372324514.0,0.430046,10524.0,111,35.0
1696,8938,3938,5390,3107090.0,123.0,30.75,191514734.0,0.043967,6798.0,12,-18.0
1697,1745,2893,4693,4500000.0,616.0,19.741935483870968,69672000.0,0.014258,11900.0,1,-35.0
1698,10210,359,4693,34632844.0,339.0,18.666666666666668,440107201.0,0.081368,12054.0,7,-7.0
1699,6289,690,1229,2127060.0,641.0,16.307692307692307,110896326.0,0.139775,3282.0,15,7.0
1700,10015,3291,4743,3008320.0,57.0,25.0,24477565.0,0.223146,10602.0,8,-13.0
1701,12264,1888,5339,1742541.0,293.0,24.333333333333332,23728691.0,0.081735,7723.0,3,-49.0
1702,11537,3494,5162,8294283.0,253.0,1.0201612903225807,255622168.0,0.077351,10514.0,4,-14.0
1703,15454,701,4940,2984425.0,493.0,7.809523809523809,1156683758.0,0.079824,10681.0,19,-10.0
1704,12831,2097,1618,3199898.0,24.0,21.0,19335108.0,0.040524,2673.0,280,13.0
1705,618,2686,811,9296844.0,252.0,20.916666666666668,75292402.0,0.292922,4191.0,3,14.0
1706,10669,3691,5043,160650.0,439.0,12.882352941176471,217717998.0,0.074503,10609.0,11,-8.0
1707,8741,62,5392,77937737.0,378.0,28.0,164317427.0,0.0,6788.0,2,12.0
1708,8865,2811,4749,967610.0,185.0,13.142857142857142,1983205.0,0.0,10577.0,4,-5.0
1709,12517,2562,1375,2380000.0,15.0,80.0,2380000.0,0.032,3136.0,15,27.0
1710,135,1112,613,5012875.0,358.0,7.595744680851064,62486900.0,0.042393,4984.0,52,0.0
1711,7592,3873,1146,4777850.0,3.0,80.0,4777850.0,0.0,3456.0,2,-7.0
1712,14112,1698,4804,53416795.0,8.0,80.0,53416795.0,0.679881,10659.0,2,3.0
1713,6434,848,5290,1856400.0,212.0,16.0,12002340.0,0.066114,8467.0,8,-2.0
1714,6653,1805,3790,9994711.0,371.0,15.25,390424982.0,0.091502,488.0,14,7.0
1715,12252,1549,4904,241332.0,841.0,5.454545454545454,1041151389.0,0.038076,10645.0,12,-12.0
1716,19524,3189,2050,6917816.0,439.0,23.105263157894736,35788198.0,0.074449,5812.0,67,-41.0
1717,14697,1549,4904,261949.0,870.0,5.5,1080762384.0,0.037114,10674.0,13,-12.0
1718,13043,1114,826,2011100.0,672.0,112.0,150585157.0,0.016725,4360.0,83,9.0
1719,6842,2722,1019,9142634.0,370.0,15.416666666666666,191944302.0,0.051489,3770.0,4,-1.0
1720,7492,93,364,82274426.0,138.0,33.25,194455321.0,0.697454,10559.0,4,0.0
1721,2854,1827,2200,23800000.0,391.0,20.473684210526315,207510164.0,0.035316,5445.0,3,0.0
1722,7696,2519,4490,70008.0,141.0,27.6,19571885.0,0.07611,6639.0,80,65.0
1723,6247,3518,4900,16141824.0,114.0,19.0,733285075.0,0.221449,10534.0,9,-4.0
1724,14878,3494,5041,1583950.0,289.0,4.737704918032787,477873876.0,0.071591,10671.0,6,12.0
1725,6160,3063,4357,3257513.0,254.0,126.5,61015254.0,0.166948,7784.0,7,-5.0
1726,12082,4194,1874,3590230.0,97.0,12.0,164241585.0,0.0,2401.0,6,-28.0
1727,983,1378,1255,3439706.0,273.0,30.333333333333332,20477199.0,0.157091,5931.0,1,62.0
1728,3455,2265,613,20965688.0,302.0,13.727272727272727,354675471.0,0.058844,5026.0,7,0.0
1729,16386,4958,5339,1674675.0,398.0,30.53846153846154,13874555.0,0.029351,7784.0,3,-3.0
1730,16572,1472,4357,7111494.0,1393.0,60.26086956521739,319972797.0,0.014326,7963.0,248,0.0
1731,14326,1267,4773,1863185.0,873.0,15.535714285714286,389878420.0,0.032233,10664.0,10,-169.0
1732,7639,3848,4557,2261000.0,368.0,45.875,27530618.0,0.09559,10116.0,7,1.0
1733,7021,2756,4904,471240.0,591.0,4.916666666666667,270926215.0,0.031644,10548.0,7,-7.0
1734,14316,5062,1611,19631835.0,107.0,10.7,19631835.0,0.108607,2704.0,7,3.0
1735,15326,3329,4773,290241.0,559.0,36.93333333333333,169784009.0,0.052314,10693.0,9,-2.0
1736,6733,18,4824,11322054.0,111.0,26.5,18570197.0,0.061044,10546.0,8,392.0
1737,19882,2543,4925,3108875.0,28.0,13.5,0.0,0.205969,10772.0,33,-16.0
1738,15827,2506,4715,4395590.0,219.0,24.0,53690991.0,0.123295,10685.0,20,0.0
1739,19277,3327,4760,11786694.0,163.0,12.461538461538462,133194539.0,0.0,10771.0,1,0.0
1740,11159,4502,2122,370954.0,828.0,102.875,70896985.0,0.019172,5632.0,17,-6.0
1741,11259,3691,4878,332724.0,302.0,16.77777777777778,242940117.0,0.071347,10619.0,11,-3.0
1742,17507,3430,4693,8211000.0,82.0,27.333333333333332,31201800.0,0.01801,12173.0,8,-2.0
1743,8274,2693,4603,5925209.0,552.0,19.03448275862069,124719075.0,0.032933,9142.0,2,4.0
1744,16998,813,4557,1649075.0,910.0,4.209302325581396,3505964549.0,0.125373,10269.0,141,-5.0
1745,7925,5317,3030,21317370.0,85.0,28.333333333333332,23493900.0,0.0,1113.0,4,-13.0
1746,7570,3108,4749,1915900.0,133.0,42.0,479267466.0,0.045723,10563.0,13,77.0
1747,13712,1271,4589,1521095.0,638.0,31.9,12513577.0,0.003951,9522.0,3,2.0
1748,17250,2168,776,7489916.0,63.0,15.75,36391672.0,0.002155,4628.0,16,22.0
1749,82,2605,5399,2351321.0,388.0,47.375,103681243.0,0.079012,6520.0,17,-21.0
1750,14651,2748,4909,59831992.0,84.0,27.333333333333332,75639728.0,0.0,10668.0,7,10.0
1751,14699,1589,4663,284886.0,476.0,19.04,19744784.0,0.061966,10681.0,102,84.0
1752,8951,1149,4675,7735000.0,465.0,25.666666666666668,1695548847.0,0.055374,10580.0,24,-10.0
1753,3724,2228,1684,7239960.0,139.0,17.125,52843021.0,0.035001,2535.0,19,32.0
1754,7345,813,4557,1483642.0,751.0,4.497005988023952,2387665338.0,0.144156,10110.0,141,-5.0
1755,11216,5157,1341,438707.0,41.0,1.4166666666666667,2269378372.0,0.0,3150.0,1,2.0
1756,13586,3744,546,6069000.0,121.0,17.666666666666668,9109450.0,0.080328,10681.0,76,32.0
1757,14811,2318,5160,6550950.0,252.0,28.0,507856609.0,0.069192,10668.0,13,-4.0
1758,1934,3557,4773,3988111.0,557.0,15.82857142857143,130265036.0,0.09431,10451.0,5,0.0
1759,19782,813,4551,2149378.0,969.0,4.0886075949367084,3962840782.0,0.115674,10538.0,143,-1.0
1760,642,31,4735,2700000.0,337.0,30.636363636363637,18720000.0,0.084724,10420.0,1,3.0
1761,15359,37,706,452200.0,391.0,62.166666666666664,8603700.0,0.0,4900.0,12,89.0
1762,18257,3144,4842,2129473.0,1074.0,28.236842105263158,9919978.0,0.0,10737.0,3,-30.0
1763,7313,2627,4973,1642755.0,349.0,43.25,101498192.0,0.121381,10555.0,12,0.0
1764,18423,724,4856,7349600.0,370.0,28.46153846153846,171642464.0,0.070746,10741.0,8,-32.0
1765,12323,966,949,2740790.0,539.0,28.36842105263158,113045573.0,0.081336,4122.0,148,0.0
1766,9557,3300,718,70805.0,358.0,3.606060606060606,554983001.0,0.05813,4760.0,18,-11.0
1767,14825,1313,2628,20860110.0,928.0,9.188118811881187,132294100.0,0.162203,1562.0,725,5.0
1768,12484,4125,2871,8901200.0,290.0,32.22222222222222,77606568.0,0.10305,1300.0,20,330.0
1769,14059,2633,613,17850000.0,171.0,21.25,192925180.0,0.016803,5206.0,9,26.0
1770,17743,127,379,4913867.0,526.0,19.444444444444443,371847590.0,0.181404,9629.0,4,-20.0
1771,14521,3135,613,685440.0,519.0,15.696969696969697,80888810.0,0.053316,5213.0,4,30.0
1772,7427,1817,5392,2356200.0,357.0,29.666666666666668,38895150.0,0.181744,6768.0,29,8.0
1773,5799,2620,4904,582898.0,758.0,4.295454545454546,97655166.0,0.019141,10534.0,6,-7.0
1774,16519,647,4782,22738829.0,90.0,27.666666666666668,451783632.0,0.0,10695.0,1,0.0
1775,16651,2023,4721,3507079.0,356.0,32.27272727272727,118840609.0,0.046188,10701.0,143,1.0
1776,979,2307,4904,1594529.0,500.0,7.338235294117647,100716321.0,0.036502,10430.0,3,0.0
1777,13348,1033,4782,29109185.0,73.0,4.3125,2263375572.0,0.0,10650.0,1,-7.0
1778,1721,1026,1759,2966194.0,826.0,68.83333333333333,170766888.0,0.103888,5662.0,62,-53.0
1779,9786,3362,1462,3224900.0,566.0,30.77777777777778,46482352.0,0.0,2948.0,1,374.0
1780,2716,3220,4773,842934.0,607.0,26.347826086956523,50613520.0,0.16981,10470.0,41,-2.0
1781,14774,111,5298,1636250.0,9.0,8.0,473872994.0,0.075274,8443.0,273,-7.0
1782,14591,3573,5015,2696064.0,539.0,5.009345794392523,271357012.0,0.054659,2686.0,1,0.0
1783,12320,2588,4779,176897389.0,248.0,61.75,176897389.0,0.0,10633.0,9,-3.0
1784,8034,4802,4782,21352065.0,0.0,80.0,99660136.0,0.0,10562.0,1,0.0
1785,4924,3560,5015,1349817.0,376.0,6.064516129032258,571005639.0,0.038231,2519.0,2,28.0
1786,9215,2218,5234,44457638.0,1580.0,120.38461538461539,44457638.0,0.000434,9324.0,476,0.0
1787,12432,1915,4904,8508500.0,397.0,19.6,8508500.0,0.007647,10637.0,9,5.0
1788,1104,1711,4735,109242.0,354.0,35.4,342535836.0,0.404084,10433.0,75,-14.0
1789,8357,2528,613,49481390.0,547.0,28.68421052631579,279573639.0,0.250974,5116.0,9,17.0
1790,8376,4418,5004,7543172.0,42.0,12.0,69275374.0,0.281945,10569.0,5,-1.0
1791,4294,2900,1975,21500000.0,228.0,22.7,46500000.0,0.298311,2192.0,12,431.0
1792,15853,3478,1207,1936725.0,1.0,80.0,1936725.0,0.0,3475.0,5,-35.0
1793,14961,2300,1350,1055021.0,326.0,23.214285714285715,22963291.0,0.008536,3200.0,38,-9.0
1794,6545,2023,1066,4375035.0,21.0,80.0,61247347.0,0.074658,6236.0,124,53.0
1795,19708,5231,4743,2230196.0,1785.0,53.90909090909091,86309898.0,0.010278,10771.0,304,-40.0
1796,12543,3109,716,7988923.0,188.0,3.9361702127659575,7988923.0,0.010463,4751.0,46,17.0
1797,17634,3222,4904,179690.0,607.0,10.732142857142858,80784568.0,0.009278,10741.0,2,0.0
1798,13831,2925,833,10153925.0,48.0,16.0,44694216.0,0.042757,4344.0,54,-9.0
1799,339,1859,691,150535.0,581.0,25.17391304347826,109066016.0,0.067121,4683.0,10,-7.0
1800,7172,193,445,1498888.0,1.0,80.0,6396477.0,0.274609,227.0,21,-2.0
1801,18932,3989,4904,1368500.0,253.0,6.8108108108108105,171861349.0,0.026786,10749.0,4,0.0
1802,2027,5191,4748,192721802.0,0.0,80.0,9643431065.0,0.0,10449.0,43,9.0
1803,10396,116,4760,3162324.0,926.0,12.86111111111111,216515609.0,0.091254,10604.0,22,0.0
1804,10073,2455,913,7583632.0,211.0,8.076923076923077,40692466.0,0.262846,4089.0,7,0.0
1805,14954,3485,3711,5355000.0,459.0,16.392857142857142,56611275.0,0.133259,665.0,21,-14.0
1806,8008,2193,4414,2666195.0,251.0,13.88888888888889,18509558.0,0.030606,7599.0,26,25.0
1807,6445,2207,1927,190400.0,419.0,1.9398148148148149,278615383.0,0.075548,5717.0,145,0.0
1808,2444,3916,4557,255850.0,41.0,13.333333333333334,7677977.0,0.0,10018.0,4,0.0
1809,17171,4366,4693,30761500.0,62.0,51.0,58726500.0,0.0,12168.0,3,-12.0
1810,15589,1565,4461,6384816.0,390.0,30.0,195771907.0,0.001794,7082.0,10,41.0
1811,7502,2901,881,3427500.0,92.0,46.0,6187500.0,0.061842,4115.0,9,46.0
1812,14705,4175,4904,51896828.0,182.0,36.4,503521050.0,0.071587,10672.0,16,-7.0
1813,2930,4587,719,8031152.0,667.0,9.0,531718576.0,0.036162,4642.0,1086,10.0
1814,12321,3348,5294,634063.0,241.0,240.0,2043465.0,0.0,8473.0,68,-7.0
1815,15332,4228,2200,8745608.0,840.0,46.333333333333336,717875984.0,0.034091,5662.0,27,-4.0
1816,19733,4587,4760,26352438.0,960.0,15.338709677419354,785093856.0,0.029192,10766.0,1070,0.0
1817,6921,2287,4773,233002.0,772.0,10.41891891891892,129783899.0,0.046566,10547.0,11,-5.0
1818,9526,4320,2038,1166200.0,0.0,80.0,21098049.0,0.349118,2017.0,11,336.0
1819,8988,2063,1419,13625500.0,42.0,20.5,27251000.0,0.058814,2981.0,1263,-18.0
1820,3770,4623,406,776475.0,295.0,36.625,5225290.0,0.218015,10491.0,10,-2.0
1821,576,3226,4824,7621831.0,404.0,13.366666666666667,54459794.0,0.057367,10419.0,3,24.0
1822,3244,4121,4824,8729483.0,105.0,10.5,43191074.0,0.049974,10476.0,3,10.0
1823,5361,1884,4745,11424000.0,271.0,243.0,78583578.0,0.093252,10546.0,176,23.0
1824,18879,829,4760,1368500.0,1007.0,8.991071428571429,914507566.0,0.050988,10748.0,6,1.0
1825,2691,2288,4551,7354200.0,675.0,28.125,773748062.0,0.053345,10231.0,14,0.0
1826,4050,2568,5392,1358831.0,249.0,24.9,22106489.0,0.202918,6709.0,2,-85.0
1827,15706,4081,5425,5950000.0,140.0,12.636363636363637,5950000.0,0.095552,6385.0,1,312.0
1828,6382,682,4557,334752.0,656.0,3.92814371257485,359699990.0,0.117181,10115.0,2,-2.0
1829,2734,3573,5015,3763387.0,336.0,7.085106382978723,111159140.0,0.086648,2483.0,1,0.0
1830,15826,1575,1890,13369825.0,52.0,17.333333333333332,469777485.0,0.139196,2335.0,7,7.0
1831,14919,3620,949,454219.0,627.0,14.785714285714286,57291397.0,0.088218,4169.0,6,-5.0
1832,14083,4232,740,1605000.0,125.0,20.666666666666668,5363000.0,0.280375,4712.0,17,88.0
1833,19680,855,4603,1893564.0,787.0,30.26923076923077,68303266.0,0.113717,9340.0,5,-16.0
1834,10218,1580,613,21420000.0,294.0,19.357142857142858,170597745.0,0.014154,5169.0,9,11.0
1835,16880,1596,5308,9890235.0,268.0,268.0,121007710.0,0.058363,8288.0,52,-5.0
1836,15315,155,5410,2570400.0,252.0,8.892857142857142,38185553.0,0.034177,6632.0,143,-23.0
1837,13367,4489,5106,1392300.0,727.0,10.097222222222221,518133567.0,0.049141,10650.0,41,-6.0
1838,5229,1732,684,93571.0,182.0,13.923076923076923,18745227.0,0.037913,4810.0,11,-5.0
1839,8356,1211,4643,3248700.0,158.0,25.666666666666668,66956259.0,0.132611,10574.0,38,-14.0
1840,15220,2860,2687,410550.0,717.0,11.203125,119829589.0,0.096702,5428.0,6,-7.0
1841,1862,1143,4904,3143546.0,646.0,3.161764705882353,758876079.0,0.021082,10449.0,22,0.0
1842,2157,2158,4557,282030.0,467.0,4.989247311827957,350919561.0,0.034343,10012.0,25,5.0
1843,1480,2597,4773,2834352.0,468.0,20.304347826086957,66987634.0,0.138577,10441.0,72,5.0
1844,9276,1696,1029,7862067.0,674.0,9.232876712328768,1349919063.0,0.088326,3779.0,53,-13.0
1845,15212,3177,5392,774690.0,477.0,15.387096774193548,53303075.0,0.005716,6887.0,12,-4.0
1846,872,2922,4584,14889280.0,355.0,39.44444444444444,432612157.0,0.064527,9345.0,19,-32.0
1847,2028,5191,4597,88395640.0,0.0,80.0,9731826705.0,0.0,9128.0,43,-3.0
1848,5831,2756,4904,739668.0,581.0,4.857142857142857,267386050.0,0.031745,10538.0,7,-1.0
1849,16208,3028,4904,333200.0,697.0,5.028985507246377,270002393.0,0.145536,10710.0,30,1.0
1850,12869,4341,2408,9997812.0,38.0,17.5,9997812.0,0.243138,1719.0,1,2.0
1851,15076,1391,4761,3694474.0,155.0,30.8,6251665.0,0.026121,10673.0,23,63.0
1852,550,2074,3821,11305000.0,67.0,80.0,200050784.0,0.311605,353.0,29,16.0
1853,19087,3461,1591,5505183.0,16.0,16.0,27259205.0,0.035782,2838.0,22,-4.0
1854,537,1847,4357,6902000.0,194.0,38.8,21288624.0,0.0,7670.0,1,0.0
1855,15166,4088,4904,1174328.0,357.0,8.682926829268293,240822384.0,0.021699,10674.0,6,-4.0
1856,16413,7,4693,4240208.0,164.0,31.6,4240208.0,0.089815,12152.0,3,-27.0
1857,17281,1887,4835,63166109.0,253.0,8.724137931034482,3071693036.0,0.030392,10714.0,31,0.0
1858,19056,1423,4551,297500.0,972.0,6.352941176470588,636985978.0,0.018896,10517.0,16,-5.0
1859,6074,2490,4829,133000.0,413.0,12.454545454545455,7939000.0,0.234591,10534.0,9,-37.0
1860,3228,2301,4904,4885664.0,681.0,8.818181818181818,232929410.0,0.056657,10478.0,1,0.0
1861,5722,2022,4693,11545555.0,322.0,12.23076923076923,477905896.0,0.096339,11985.0,44,-14.0
1862,7771,4130,4957,13348967.0,226.0,14.6,199625136.0,0.034563,10612.0,32,4.0
1863,69,3190,747,1534265.0,294.0,2.055944055944056,92172800.0,0.019554,4451.0,60,-25.0
1864,14329,909,796,53526643.0,185.0,13.0,137494034.0,0.062766,4493.0,10,276.0
1865,13859,1917,4440,10763395.0,31.0,26.0,10763395.0,0.0,7322.0,9,-7.0
1866,8818,3175,5392,8032500.0,370.0,33.27272727272727,75862500.0,0.004238,6793.0,3,14.0
1867,4343,2880,5359,2053970.0,515.0,21.458333333333332,50232546.0,0.01676,7315.0,2,-3.0
1868,356,506,719,9692550.0,368.0,40.77777777777778,62302450.0,0.073575,4584.0,5,0.0
1869,18686,2111,4692,757197.0,567.0,36.46666666666667,1956717.0,0.045242,10764.0,28,-2.0
1870,17401,191,4693,2939300.0,701.0,11.864406779661017,221883396.0,0.081135,12170.0,3,-5.0
1871,15816,4042,4904,117810.0,369.0,7.934782608695652,31073219.0,0.0,10686.0,3,-1.0
1872,16473,2498,949,4845204.0,732.0,29.04,150588788.0,0.083443,4190.0,15,-5.0
1873,4302,40,1995,5503750.0,58.0,28.5,11810750.0,0.081006,1991.0,18,24.0
1874,19275,3584,4806,4516502.0,425.0,42.3,35189704.0,0.0,10757.0,21,-7.0
1875,4788,3573,5015,1809693.0,378.0,6.5,138625236.0,0.082307,2525.0,1,0.0
1876,10327,2589,4904,2693922.0,534.0,18.357142857142858,104283318.0,0.204059,10604.0,10,-7.0
1877,10409,3407,4693,3903200.0,311.0,22.142857142857142,117978980.0,0.040607,12057.0,123,99.0
1878,19061,2299,1255,9727400.0,653.0,22.344827586206897,78899108.0,0.130036,6266.0,2,-23.0
1879,1381,2308,1640,9718314.0,624.0,103.16666666666667,104051234.0,0.293397,2409.0,88,-28.0
1880,9233,1861,664,8077591.0,852.0,27.483870967741936,266636725.0,0.0814,4955.0,21,39.0
1881,13849,3019,5234,16361805.0,244.0,17.214285714285715,48703041.0,0.143964,9399.0,1,-8.0
1882,8848,3658,4693,2596640.0,416.0,46.22222222222222,113998857.0,0.092504,12029.0,7,2.0
1883,14968,2697,4603,116025.0,727.0,18.641025641025642,18962491.0,0.002156,9248.0,18,18.0
1884,10049,953,1097,523600.0,210.0,35.0,17569160.0,0.138,3513.0,3,-27.0
1885,7513,1354,3270,2320323.0,11.0,80.0,345874799.0,0.113977,936.0,37,87.0
1886,11564,194,4696,5502560.0,729.0,22.09090909090909,415874443.0,0.029069,10623.0,29,-11.0
1887,6020,2394,613,14251440.0,581.0,25.217391304347824,131643171.0,0.052926,5080.0,5,0.0
1888,9440,1691,938,7123514.0,1.0,80.0,22017333.0,0.134779,4029.0,29,14.0
1889,16608,5317,3030,1354018.0,224.0,31.857142857142858,37693725.0,0.001848,1252.0,4,-14.0
1890,3960,1903,5440,89250.0,388.0,11.727272727272727,13433520.0,0.021718,6076.0,30,-24.0
1891,19410,2164,811,3771554.0,157.0,14.272727272727273,10913458.0,0.0,4528.0,1,-17.0
1892,17647,2206,4760,321288.0,926.0,5.884615384615385,381186526.0,0.128371,10730.0,13,0.0
1893,10053,1149,4856,2975000.0,497.0,33.13333333333333,1820454141.0,0.055596,10596.0,24,-7.0
1894,5195,3255,959,493224.0,270.0,2.1181102362204722,40491457.0,0.027951,3922.0,50,38.0
1895,16596,3856,4760,349929.0,469.0,1.8911290322580645,303034773.0,0.075658,10727.0,29,-1.0
1896,18052,3877,4328,714000.0,56.0,23.0,10533531.0,0.031662,365.0,21,25.0
1897,18882,4359,2470,342720.0,34.0,11.333333333333334,806820.0,0.0,1762.0,111,245.0
1898,3981,4093,5099,4105500.0,116.0,7.733333333333333,16184000.0,0.074834,10493.0,2,3.0
1899,16876,1306,949,3437910.0,447.0,9.543478260869565,222115160.0,0.017279,4204.0,17,0.0
1900,7893,193,814,678300.0,0.0,80.0,7074777.0,0.274609,4327.0,22,172.0
1901,1259,32,1067,3694117.0,715.0,37.63157894736842,139931900.0,0.059153,6111.0,2,-27.0
1902,4921,4075,1278,4700500.0,26.0,26.0,10210200.0,0.210904,3060.0,7,401.0
1903,13750,2110,4728,2004912.0,56.0,4.3076923076923075,87476019.0,0.04661,10653.0,25,22.0
1904,10362,1442,4773,760499.0,651.0,17.916666666666668,110588807.0,0.031895,10604.0,7,-5.0
1905,2358,1699,4824,5860289.0,379.0,5.414285714285715,5860289.0,0.11014,10457.0,8,25.0
1906,2594,3213,2200,7868361.0,565.0,10.865384615384615,1361656882.0,0.034138,5437.0,7,9.0
1907,1238,5191,4928,24040382.0,0.0,80.0,1799365179.0,0.0,10435.0,24,11.0
1908,2308,1264,4724,6919364.0,83.0,41.5,155470019.0,0.204717,10456.0,38,10.0
1909,1369,1421,4907,6692575.0,3.0,80.0,53879882.0,0.255455,10440.0,131,0.0
1910,10718,5191,4782,39199195.0,35.0,5.166666666666667,61542398752.0,0.0,10609.0,63,0.0
1911,17619,2558,4947,1932560.0,132.0,7.8125,4463651.0,0.0,10728.0,4,-3.0
1912,16004,3918,1927,921060.0,435.0,8.68,58981374.0,0.020647,5855.0,2,-22.0
1913,17097,3493,4551,113090351.0,461.0,15.827586206896552,6100682018.0,0.813871,10479.0,6,-1.0
1914,11212,4116,4693,754304.0,36.0,7.2,7181072.0,0.0,12070.0,2,15.0
1915,18769,3918,1927,416500.0,497.0,8.233333333333333,68389514.0,0.01836,5917.0,2,-22.0
1916,16564,3335,5165,661533.0,754.0,14.745098039215685,86845555.0,0.0,10625.0,1,-28.0
1917,16712,3784,4693,947107.0,286.0,28.1,75325917.0,0.0,12159.0,5,-5.0
