invoiceId,businessId,payerId,relationDays,relationRecurrence,issuerCancelledInvoices,diasActividadPagador,facturaMorosa,montoFacturaWsz,issuerInvoicesAmountWsz,Clients12MonthsWsz,payerRatioMorosidad,payerAmountFacturas,payerAvgAmountFacturas,payerAvgDiasMora,payerDesvAmount,businessRatioMororsidad,businessAvgDiasMora
1404,1513,2391,5015,144.0,4.5,0.0,2449.0,0,8526945.0,230227515.0,10.0,0.3333333333333333,13953345.0,2325557,-2.6666666666666665,6201388.0,0.0,0.0
1405,6672,2391,5015,248.0,3.310810810810811,0.005561,2553.0,0,8526945.0,468981975.0,15.0,0.2758620689655172,115539410.0,3984117,-0.2413793103448276,4542828.0,0.0,-5.0
1406,12863,2391,5015,346.0,3.008695652173913,0.005656,2651.0,1,8894774.0,737273486.0,17.0,0.4375,193294799.0,4026974,2.9791666666666665,4867800.0,0.0,-2.5
1407,1508,2394,613,489.0,24.4,0.060367,4988.0,1,13908720.0,89074491.0,8.0,0.4,47741998.0,9548399,20.6,4360321.0,0.0,0.0
1408,6020,2394,613,581.0,25.217391304347824,0.052926,5080.0,0,14251440.0,131643171.0,5.0,0.15,337104045.1999999,16855202,7.0,-2603762.0,1.0,42.0
1409,5713,2401,701,234.0,9.0,0.061652,4788.0,1,535500.0,23056250.0,30.0,0.0,0.0,0,0.0,535500.0,0.0,0.0
1410,9974,2401,701,277.0,9.517241379310343,0.051225,4831.0,0,1190000.0,31827751.0,31.0,1.0,535500.0,535500,17.0,654500.0,1.0,17.0
1411,6318,2403,5234,119.0,36.0,0.126173,9277.0,0,21441095.0,21441095.0,14.0,0.6,78667244.0,15733448,10.4,5707647.0,0.0,0.0
1412,980,2406,4904,627.0,9.343283582089551,0.0,10430.0,0,1794835.0,89848290.0,1.0,0.0,22133075.0,2766634,-3.5,-971799.0,0.0,0.0
1413,1723,2406,4904,644.0,9.27536231884058,0.0,10447.0,0,10787540.0,104212632.0,1.0,0.125,44791925.0,2799495,-1.875,7988045.0,0.0,0.0
1414,11542,2406,4904,826.0,9.98780487804878,0.026533,10629.0,0,2689400.0,141020523.0,1.0,0.2083333333333333,496476698.1,4137305,-1.4583333333333333,-1447905.0,0.0,0.0
1415,18708,2406,4904,946.0,10.693181818181818,0.024042,10749.0,1,1285200.0,166884105.0,1.0,0.1625615763546798,803851401.15,3959859,-2.571428571428572,-2674659.0,0.0,0.0
1416,2710,2408,4603,557.0,10.901960784313726,0.038045,9058.0,1,43578160.04999998,1558558119.399998,11.0,0.6,47715372.0,9543074,12.6,34035086.04999998,0.0,0.0
1417,7669,2408,4603,650.0,9.558823529411764,0.043083,9151.0,0,43578160.04999998,1558558119.399998,10.0,0.6428571428571429,113655986.04999998,8118284,11.071428571428571,35459876.04999998,1.0,52.0
1418,11639,2408,894,678.0,18.135135135135137,0.046791,4151.0,1,43578160.04999998,1558558119.399998,11.0,0.0,43578160.04999998,43578160,0.0,0.0499999821186065,0.5,20.5
1419,13152,2408,4998,721.0,6.486486486486487,0.044903,10646.0,1,43578160.04999998,1558558119.399998,13.0,0.0,0.0,0,0.0,43578160.04999998,0.6666666666666666,20.666666666666668
1420,14301,2408,4603,740.0,8.903614457831326,0.043532,9241.0,0,43578160.04999998,1558558119.399998,13.0,0.5454545454545454,184853874.1,8402448,-1.0454545454545454,35175712.04999998,0.75,20.0
1421,14957,2408,894,722.0,17.142857142857142,0.042676,4195.0,0,43578160.04999998,1558558119.399998,13.0,0.5,87156320.09999996,43578160,10.5,0.0499999821186065,0.6,15.4
1422,18124,2408,894,805.0,15.056603773584904,0.037719,4278.0,0,43578160.04999998,1558558119.399998,13.0,0.3333333333333333,130734480.14999996,43578160,7.0,0.0499999821186065,0.5,12.833333333333334
1423,14053,2410,3250,189.0,8.0,0.029514,9035.0,0,17850.0,249900.0,8.0,0.0,0.0,0,0.0,17850.0,0.0,0.0
1424,16389,2413,4715,81.0,13.333333333333334,0.033403,10693.0,0,368900.0,1862350.0,10.0,0.12,285163045.04999995,5703260,-5.08,-5334360.0,0.0,0.0
1425,2219,2416,4666,2.0,80.0,0.019814,10456.0,1,9058225.0,543987854.0,6.0,0.0,0.0,0,0.0,9058225.0,0.0,0.0
1426,9341,2416,4797,618.0,25.75,0.01604,10584.0,0,2689400.0,705218148.0,4.0,0.0,0.0,0,0.0,2689400.0,1.0,4.0
1427,10577,2416,4797,642.0,25.56,0.015392,10608.0,0,22758750.0,727976898.0,4.0,0.0,2689400.0,2689400,-5.0,20069350.0,0.5,-0.5
1428,19387,2416,4797,791.0,24.71875,0.013173,10757.0,0,9340972.0,921617200.0,5.0,0.0,25448150.0,12724075,-4.5,-3383103.0,0.3333333333333333,-1.6666666666666667
1429,2354,2434,4782,169.0,20.25,0.171332,10457.0,0,43578160.04999998,68757129.0,39.0,0.0,72029880.04999998,18007470,-0.75,25570690.049999986,0.0,0.0
1430,12335,2438,949,279.0,54.4,0.277666,4129.0,0,559300.0,8243130.0,8.0,0.25,59714589.0,4976215,2.25,-4416915.0,0.0,0.0
1431,14584,2438,4773,456.0,37.833333333333336,0.265666,10667.0,0,214200.0,8457330.0,8.0,0.2682926829268293,180478508.05,4401914,1.5609756097560976,-4187714.0,0.0,0.0
1432,16223,2438,4773,478.0,34.07142857142857,0.259405,10689.0,1,214200.0,9004730.0,8.0,0.2558139534883721,184448824.05,4289507,1.4883720930232558,-4075307.0,0.0,0.0
1433,17593,2438,4773,513.0,30.0,0.206526,10724.0,0,214200.0,11883303.0,8.0,0.2307692307692307,238587654.1,4588224,0.5384615384615384,-4374024.0,0.3333333333333333,0.3333333333333333
1434,1021,2440,1255,336.0,16.55,0.123712,5936.0,1,2540618.0,37747197.0,5.0,0.9333333333333332,28726120.0,1915074,54.0,625544.0,0.0,0.0
1435,7196,2441,4696,0.0,80.0,0.032427,10549.0,0,22921853.0,432927176.0,6.0,0.0,19122175.0,4780543,-15.75,18141310.0,0.0,0.0
1436,19115,2441,4693,948.0,24.94736842105263,0.026215,12204.0,0,4671003.0,552016677.0,5.0,0.1304347826086956,622540225.05,6766741,-7.141304347826087,-2095738.0,0.0,-26.0
1437,15110,2442,329,119.0,29.75,0.319576,10673.0,0,5312160.0,5312160.0,29.0,0.0,0.0,0,0.0,5312160.0,0.0,0.0
1438,5991,2443,4723,336.0,30.454545454545453,0.111712,10532.0,1,22059906.0,102784756.0,6.0,0.5,7811037.0,3905518,-8.0,18154388.0,0.0,0.0
1439,9214,2445,1582,117.0,14.0,0.409521,5877.0,1,33223479.0,33223479.0,14.0,0.0,0.0,0,0.0,33223479.0,0.0,0.0
1440,12279,2450,1280,374.0,4.4,0.001422,3174.0,1,24408518.0,36284837.0,161.0,1.0,35700000.0,35700000,2.0,-11291482.0,0.0,0.0
1441,13244,2454,5342,74.0,17.5,0.160384,7677.0,0,43578160.04999998,44569176.0,7.0,0.0,16564359.0,16564359,-17.0,27013801.049999986,0.0,0.0
1442,10073,2455,913,211.0,8.076923076923077,0.262846,4089.0,0,7583632.0,40692466.0,7.0,0.0,0.0,0,0.0,7583632.0,0.0,0.0
1443,18982,2455,4603,84.0,7.636363636363637,0.173947,9324.0,0,13162038.0,98750518.0,9.0,0.52,232695418.14999995,9307816,-0.92,3854222.0,0.0,0.0
1444,19439,2455,4603,93.0,7.153846153846154,0.167052,9333.0,0,5025196.0,124323395.0,10.0,0.5,245857456.14999995,9456056,-1.9615384615384612,-4430860.0,0.0,-14.0
1445,19686,2455,4603,100.0,6.666666666666667,0.159539,9340.0,0,1956041.0,138227254.0,10.0,0.4642857142857143,254518038.14999995,9089929,-3.892857142857143,-7133888.0,0.0,-18.0
1446,4494,2460,5392,409.0,29.214285714285715,0.064247,6716.0,1,1053150.0,51961205.0,37.0,0.875,33020542.0,4127567,-5.5,-3074417.0,0.0,0.0
1447,7245,2463,1229,168.0,26.33333333333333,0.0,3302.0,1,482447.0,1037427.0,18.0,1.0,8095650.0,4047825,5.5,-3565378.0,0.0,0.0
1448,8534,2463,4174,92.0,22.5,0.0,365.0,1,138947.0,1176374.0,18.0,0.0,9313597.0,3104532,-17.666666666666668,-2965585.0,1.0,4.0
1449,13204,2463,1229,266.0,36.42857142857143,0.0,3400.0,0,935634.0,3029970.0,19.0,0.5,18814553.0,3135758,-6.333333333333333,-2200124.0,1.0,3.0
1450,3090,2472,5073,45.0,11.25,0.051378,10472.0,0,779450.0,26205771.0,13.0,0.0,3522400.0,3522400,-27.0,-2742950.0,0.0,0.0
1451,4607,2472,5189,29.0,13.5,0.055767,9963.0,0,1059100.0,33711383.0,15.0,0.0,0.0,0,0.0,1059100.0,0.0,-30.0
1452,9838,2472,5189,126.0,11.7,0.042767,10060.0,0,1059100.0,56888266.0,16.0,0.0,44637260.04999998,22318630,-4.5,-21259530.0,0.0,-17.0
1453,10263,2472,626,207.0,80.0,0.042767,5103.0,1,1737400.0,58625666.0,16.0,0.0,0.0,0,0.0,1737400.0,0.0,-27.666666666666668
1454,14839,2472,5189,191.0,15.916666666666666,0.034046,10125.0,0,2356200.0,69495441.0,17.0,0.0,45696360.04999998,15232120,-19.33333333333333,-12875920.0,0.25,70.5
1455,15340,2472,5073,251.0,10.458333333333334,0.032286,10678.0,0,64974.0,72199835.0,17.0,0.1666666666666666,40792724.0,6798787,-23.33333333333333,-6733813.0,0.2,49.4
1456,15580,2472,5073,259.0,9.807692307692308,0.03128,10686.0,0,719712.0,76534783.0,16.0,0.1428571428571428,40857698.0,5836814,-23.428571428571427,-5117102.0,0.1666666666666666,37.16666666666666
1457,16170,2472,5073,262.0,9.62962962962963,0.031174,10689.0,0,737800.0,77272583.0,17.0,0.125,41577410.0,5197176,-24.125,-4459376.0,0.1428571428571428,27.714285714285715
1458,12760,2478,684,954.0,190.8,0.127521,4931.0,0,13543093.0,13543093.0,124.0,0.0,3359423.0,671884,-5.6,12871209.0,0.0,0.0
1459,113,2482,4693,561.0,186.66666666666663,0.089182,11861.0,0,11253830.0,27902796.0,5.0,0.0,0.0,0,0.0,11253830.0,0.0,0.0
1460,5690,2485,4904,263.0,10.869565217391305,0.025729,10538.0,0,883813.0,10852570.0,1.0,0.3243243243243243,336564363.1,4548167,-2.256756756756757,-3664354.0,0.0,0.0
1461,9438,2485,4904,319.0,10.466666666666669,0.019586,10594.0,0,501704.0,22332976.0,1.0,0.25,435489394.1,4354893,-0.83,-3853189.0,0.0,-5.0
1462,15805,2485,4904,425.0,9.409090909090908,0.014075,10700.0,0,1416100.0,40515069.0,2.0,0.1724137931034483,721431594.15,4146158,-2.5977011494252875,-2730058.0,0.0,-5.0
1463,6074,2490,4829,413.0,12.454545454545457,0.234591,10534.0,0,133000.0,7939000.0,9.0,0.0769230769230769,89904524.0,6915732,-13.538461538461538,-6782732.0,0.0,0.0
1464,7761,2490,4829,448.0,12.108108108108109,0.21898,10569.0,0,100000.0,8274000.0,9.0,0.0526315789473684,162379313.04999998,8546279,-15.473684210526317,-8446279.0,0.0,-37.0
1465,9483,2490,4829,468.0,11.675,0.234581,10589.0,0,95000.0,9064000.0,9.0,0.0909090909090909,169458187.04999998,7702644,-12.818181818181818,-7607644.0,0.0,-29.5
1466,6042,2494,4692,627.0,39.1875,0.044432,10532.0,0,2256308.0,76474953.0,5.0,0.2,6595099.0,1319019,-1.6,937289.0,0.0,0.0
1467,6427,2494,5376,727.0,38.26315789473684,0.043658,10538.0,0,1718367.0,78193320.0,5.0,0.0,0.0,0,0.0,1718367.0,0.0,-4.0
1468,2971,2496,4664,245.0,29.25,0.023438,10482.0,1,1547000.0,68262065.0,26.0,0.25,23514363.0,5878590,-1.75,-4331590.0,0.0,0.0
1469,6209,2496,5097,478.0,39.41666666666666,0.061485,10538.0,1,3721130.0,88298095.0,26.0,0.0,19407435.0,9703717,-11.5,-5982587.0,1.0,34.0
1470,6878,2496,5448,485.0,28.058823529411764,0.057292,6029.0,0,1904000.0,95140595.0,25.0,0.0,0.0,0,0.0,1904000.0,1.0,22.5
1471,8088,2496,769,512.0,33.733333333333334,0.056519,4544.0,0,2261000.0,102113995.0,25.0,0.0,0.0,0,0.0,2261000.0,0.6666666666666666,3.6666666666666665
1472,9185,2496,4664,353.0,23.53333333333333,0.051315,10590.0,0,844900.0,105505495.0,27.0,0.3,89540209.0,8954020,0.7,-8109120.0,0.5,-2.75
1473,17576,2496,5448,654.0,21.466666666666665,0.038944,6198.0,0,2380000.0,173390791.0,28.0,0.0,14146125.0,2357687,-10.166666666666666,22313.0,0.4,-3.6
1474,18495,2496,4693,508.0,13.675675675675675,0.038185,12198.0,1,4224500.0,177615291.0,26.0,0.1208791208791208,618315725.05,6794678,-7.296703296703296,-2570178.0,0.3333333333333333,-4.166666666666667
1475,14145,2498,949,697.0,31.40909090909091,0.092574,4155.0,0,4845204.0,112276381.0,15.0,0.2307692307692307,60273889.0,4636453,2.076923076923077,208751.0,0.0,0.0
1476,16473,2498,949,732.0,29.04,0.083443,4190.0,0,4845204.0,150588788.0,15.0,0.1875,66013312.0,4125832,0.5,719372.0,0.0,-12.0
1477,253,2500,849,42.0,15.5,0.093741,4058.0,0,4379557.0,58612238.0,27.0,0.0,0.0,0,0.0,4379557.0,0.0,0.0
1478,1298,2500,849,70.0,19.33333333333333,0.090167,4086.0,1,1998724.0,79501841.0,27.0,0.0,4379557.0,4379557,-25.0,-2380833.0,0.0,-25.0
1479,3921,2500,849,114.0,19.0,0.098225,4130.0,0,2527798.0,126895618.0,26.0,0.5,6378281.0,3189140,-5.5,-661342.0,0.5,-5.5
1480,9110,2500,849,203.0,18.454545454545453,0.081206,4219.0,0,31737193.0,238222898.0,24.0,0.3333333333333333,8906079.0,2968693,-11.666666666666666,28768500.0,0.3333333333333333,-11.666666666666666
1481,5340,2506,4715,53.0,26.0,0.216562,10519.0,1,937839.0,9897651.0,11.0,0.15,146120903.04999998,7306045,-8.45,-6368206.0,0.0,0.0
1482,9973,2506,585,17.0,14.0,0.150862,10598.0,1,5893391.0,35909832.0,17.0,1.0,4204660.0,4204660,15.0,1688731.0,1.0,1.0
1483,15827,2506,4715,219.0,24.0,0.123295,10685.0,0,4395590.0,53690991.0,20.0,0.1276595744680851,273654420.04999995,5822434,-5.404255319148936,-1426844.0,1.0,23.5
1484,6070,2515,4904,29.0,29.0,0.05226,10532.0,0,666400.0,1332800.0,105.0,0.3432835820895522,332032118.1,4955703,-1.9701492537313432,-4289303.0,0.0,0.0
1485,9822,2516,5234,154.0,38.5,0.088557,9336.0,1,43578160.04999998,470795985.0,6.0,0.6923076923076923,287881603.1,22144738,20.53846153846154,21433422.049999986,0.0,0.0
1486,7696,2519,4490,141.0,27.6,0.07611,6639.0,1,70008.0,19571885.0,80.0,0.0,0.0,0,0.0,70008.0,0.0,0.0
1487,12914,2525,2612,234.0,46.4,0.380305,1524.0,1,17345890.0,114291760.0,25.0,0.0,0.0,0,0.0,17345890.0,0.0,0.0
1488,18285,2526,4976,1.0,80.0,0.00291,10737.0,0,43578160.04999998,68626467.0,8.0,0.0,3799908.0,3799908,-21.0,39778252.04999998,0.0,0.0
1489,8357,2528,613,547.0,28.68421052631579,0.250974,5116.0,1,43578160.04999998,279573639.0,9.0,0.3125,501769887.1999999,15680308,7.78125,27897852.049999986,0.0,0.0
1490,2332,2529,2551,749.0,5.13013698630137,0.041833,1389.0,1,5417475.0,77179625.0,87.0,0.0,0.0,0,0.0,5417475.0,0.0,0.0
1491,3338,2529,2551,775.0,5.025974025974026,0.037866,1415.0,1,15162980.0,153685850.0,87.0,1.0,5417475.0,5417475,15.0,9745505.0,1.0,15.0
1492,14586,2529,2551,963.0,4.650485436893204,0.027251,1603.0,1,1859970.0,392433975.0,102.0,1.0,20580455.0,10290227,9.0,-8430257.0,1.0,9.0
1493,18438,2529,2551,1035.0,4.510917030567685,0.02793,1675.0,0,12299811.0,479347716.0,101.0,1.0,22440425.0,7480141,7.0,4819670.0,1.0,7.0
1494,5226,2531,4904,441.0,6.567164179104478,0.002487,10519.0,1,33618.0,139939408.0,4.0,0.3333333333333333,307571641.1,5126194,-1.65,-5092576.0,0.0,0.0
1495,10295,2532,939,182.0,87.0,0.0,4040.0,1,3570000.0,43197000.0,2.0,0.0,14977578.0,4992526,-22.33333333333333,-1422526.0,0.0,0.0
1496,14131,2532,4693,801.0,34.73913043478261,0.0,12114.0,0,3034500.0,53847500.0,2.0,0.15625,445089078.0,6954516,-3.984375,-3920016.0,1.0,12.0
1497,17044,2538,4449,373.0,16.08695652173913,0.186142,5152.0,1,11619179.0,132390614.0,6.0,0.0,0.0,0,0.0,11619179.0,0.0,0.0
1498,8340,2539,4829,338.0,28.0,0.140897,10570.0,0,5312874.0,9517144.0,42.0,0.05,162479313.04999998,8123965,-15.8,-2811091.0,0.0,0.0
1499,10461,2539,4829,385.0,25.6,0.127155,10617.0,1,4542230.0,18444524.0,46.0,0.08,196933527.05,7877341,-12.08,-3335111.0,0.0,-17.0
1500,19882,2543,4925,28.0,13.5,0.205969,10772.0,0,3108875.0,0.0,33.0,1.0,22855112.0,7618370,25.666666666666668,-4509495.0,0.0,0.0
1501,3574,2550,4941,105.0,20.8,0.067262,10484.0,0,33661236.0,164029309.0,20.0,0.0,0.0,0,0.0,33661236.0,0.0,0.0
1502,11298,2554,882,35.0,33.0,0.0,4167.0,1,29750000.0,29750000.0,5.0,0.0,0.0,0,0.0,29750000.0,0.0,0.0
1503,17619,2558,4947,132.0,7.8125,0.0,10728.0,0,1932560.0,4463651.0,4.0,0.5,983734.0,491867,0.5,1440693.0,0.0,0.0
1504,17620,2558,4947,126.0,7.8125,0.0,10722.0,0,555334.0,2418041.0,4.0,1.0,428400.0,428400,25.0,126934.0,0.0,-3.0
1505,4619,2559,4715,736.0,2.852713178294574,0.036458,10505.0,0,10161113.0,1558558119.399998,4.0,0.1333333333333333,83810386.0,5587359,-10.733333333333333,4573754.0,0.0,0.0
1506,4690,2559,4715,742.0,2.864864864864865,0.036406,10511.0,0,3094000.0,1558558119.399998,4.0,0.125,93971499.0,5873218,-10.0625,-2779218.0,0.0,0.0
1507,8880,2559,4715,812.0,2.875444839857652,0.036588,10581.0,0,333200.0,1558558119.399998,5.0,0.2,198997868.05,7959914,-7.08,-7626714.0,0.0,-1.5
1508,9256,2559,4715,819.0,2.873684210526316,0.040735,10588.0,0,3159032.0,1558558119.399998,5.0,0.1923076923076923,199331068.05,7666579,-6.884615384615385,-4507547.0,0.0,-1.6666666666666667
1509,9541,2559,4715,825.0,2.861111111111111,0.038176,10594.0,0,8455962.0,1558558119.399998,5.0,0.1785714285714285,208615541.05,7450555,-7.0,1005407.0,0.0,-4.25
1510,10528,2559,4715,847.0,2.8907849829351537,0.036833,10616.0,0,249900.0,1558558119.399998,5.0,0.15625,222942243.05,6966945,-6.75,-6717045.0,0.0,-4.8
1511,10900,2559,4715,850.0,2.8813559322033897,0.036313,10619.0,0,1083852.0,1558558119.399998,5.0,0.1515151515151515,223192143.05,6763398,-6.545454545454546,-5679546.0,0.0,-4.0
1512,12889,2559,4715,876.0,2.9066666666666667,0.035993,10645.0,0,1109080.0,1558558119.399998,6.0,0.1538461538461538,232852556.05,5970578,-6.102564102564102,-4861498.0,0.0,-4.428571428571429
1513,14536,2559,4715,906.0,2.8945686900958467,0.034647,10675.0,0,67830.0,1558558119.399998,6.0,0.1333333333333333,272396590.04999995,6053257,-5.444444444444445,-5985427.0,0.0,-4.125
1514,19353,2559,4715,988.0,2.9317507418397626,0.032543,10757.0,0,3570000.0,1558558119.399998,5.0,0.125,307482595.04999995,5490760,-5.375,-1920760.0,0.0,-4.444444444444445
1515,19356,2559,4715,989.0,2.92603550295858,0.032374,10758.0,0,702100.0,1558558119.399998,5.0,0.1228070175438596,311052595.04999995,5457063,-5.280701754385965,-4754963.0,0.0,-4.0
1516,12517,2562,1375,15.0,80.0,0.032,3136.0,1,2380000.0,2380000.0,15.0,1.0,4248300.0,4248300,312.0,-1868300.0,0.0,0.0
1517,5883,2567,4605,12.0,80.0,0.059138,9130.0,1,5227408.0,5227408.0,9.0,0.0,0.0,0,0.0,5227408.0,0.0,0.0
1518,4050,2568,5392,249.0,24.9,0.202918,6709.0,0,1358831.0,22106489.0,2.0,1.0,29140271.0,4856711,5.333333333333333,-3497880.0,0.0,0.0
1519,15398,2568,5392,434.0,21.45,0.078377,6894.0,1,1456263.0,38438935.0,2.0,0.8518518518518519,234146527.1,8672093,17.51851851851852,-7215830.0,0.0,-85.0
1520,56,2570,4357,258.0,18.923076923076923,0.059493,7663.0,0,4451519.0,39485648.0,78.0,0.0,0.0,0,0.0,4451519.0,0.0,0.0
1521,293,2570,4940,71.0,68.0,0.059232,10415.0,0,23991147.0,63476795.0,78.0,0.0,0.0,0,0.0,23991147.0,0.0,0.0
1522,6179,2570,4357,385.0,16.52173913043478,0.054028,7790.0,0,2242321.0,106219718.0,88.0,0.0909090909090909,52161759.0,4741978,-1.6363636363636365,-2499657.0,0.0,-5.0
1523,10093,2570,4357,447.0,16.40740740740741,0.047021,7852.0,0,635699.0,127351927.0,80.0,0.0625,90977996.0,5686124,-2.625,-5050425.0,0.0,-5.0
1524,8450,2571,3544,249.0,49.6,0.883462,729.0,1,2546087.0,5035841.0,3.0,0.0,0.0,0,0.0,2546087.0,0.0,0.0
1525,12481,2571,3544,315.0,44.42857142857143,0.875544,795.0,1,2748593.0,9998904.0,3.0,1.0,2546087.0,2546087,60.0,202506.0,1.0,60.0
1526,5427,2572,4735,433.0,39.27272727272727,0.155064,10520.0,0,2411955.0,19109094.0,7.0,0.4,8008242.0,1601648,2.0,810307.0,0.0,0.0
1527,8366,2572,4735,482.0,37.07692307692308,0.123482,10569.0,0,900540.0,22278686.0,8.0,0.2857142857142857,13881788.0,1983112,-2.7142857142857144,-1082572.0,0.0,-14.0
1528,3572,2578,1316,286.0,10.51851851851852,0.048613,3026.0,1,14661990.0,69785765.0,27.0,0.0,0.0,0,0.0,14661990.0,0.0,0.0
1529,9761,2578,1316,392.0,10.88888888888889,0.044257,3132.0,0,2037280.0,84974925.0,29.0,1.0,14661990.0,14661990,4.0,-12624710.0,1.0,4.0
1530,324,2580,613,278.0,25.181818181818183,0.049773,4960.0,1,11256158.0,92030411.0,13.0,0.0,0.0,0,0.0,11256158.0,0.0,0.0
1531,12344,2583,5297,91.0,88.0,0.0,8255.0,0,10112496.0,10112496.0,11.0,0.0,55987941.0,5598794,0.0,4513702.0,0.0,0.0
1532,17936,2583,5297,188.0,26.857142857142858,0.0,8352.0,0,2218938.0,44347786.0,11.0,0.0,124600168.0,5191673,0.0,-2972735.0,0.0,0.0
1533,19725,2583,5297,225.0,24.88888888888889,0.0,8389.0,0,7376858.0,59161086.0,12.0,0.0,151545402.0,5612792,0.0,1764066.0,0.0,0.0
1534,15240,2584,2863,25.0,10.5,0.0,1368.0,1,3646413.0,3646413.0,1.0,0.0,0.0,0,0.0,3646413.0,0.0,0.0
1535,15241,2584,2863,25.0,10.5,0.0,1368.0,1,5987781.0,9634194.0,1.0,1.0,3646413.0,3646413,61.0,2341368.0,1.0,61.0
1536,14075,2585,4669,210.0,20.9,0.013741,10659.0,1,1368500.0,6478360.0,23.0,0.0,0.0,0,0.0,1368500.0,0.0,0.0
1537,12320,2588,4779,248.0,61.75,0.0,10633.0,0,43578160.04999998,176897389.0,9.0,0.0,28505972.0,4750995,-19.666666666666668,38827165.04999998,0.0,0.0
1538,10327,2589,4904,534.0,18.357142857142858,0.204059,10604.0,0,2693922.0,104283318.0,10.0,0.2336448598130841,448617091.1,4192683,-0.9626168224299064,-1498761.0,0.0,0.0
1539,11500,2589,4904,559.0,19.03448275862069,0.20145,10629.0,0,2466156.0,106749474.0,10.0,0.2100840336134453,494010542.1,4151349,-1.3025210084033614,-1685193.0,0.0,-7.0
1540,12127,2589,4904,563.0,18.161290322580644,0.194704,10633.0,0,2466156.0,110556046.0,10.0,0.2,511417497.1,4091339,-1.608,-1625183.0,0.0,-13.5
1541,15119,2589,4835,655.0,46.42857142857143,0.188414,10678.0,0,6658050.0,121329592.0,10.0,0.0,77871208.04999998,38935604,-1.5,-32277554.0,0.0,-9.0
1542,2721,2590,1255,254.0,55.0,0.119628,6001.0,1,23154755.0,62790668.0,57.0,0.7714285714285715,69973621.0,1999246,40.48571428571429,21155509.0,0.0,0.0
1543,13550,2591,363,157.0,25.166666666666668,0.26842,10657.0,1,1515146.0,3708316.0,17.0,0.0,0.0,0,0.0,1515146.0,0.0,0.0
1544,5301,2592,4444,173.0,76.0,0.041505,7097.0,1,2380000.0,0.0,8.0,0.0,0.0,0,0.0,2380000.0,0.0,0.0
1545,1480,2597,4773,468.0,20.30434782608696,0.138577,10441.0,1,2834352.0,66987634.0,72.0,0.2,14813361.0,2962672,-5.8,-128320.0,0.0,0.0
1546,17969,2597,4773,757.0,21.6,0.106148,10730.0,0,3022000.0,122523558.0,83.0,0.2264150943396226,238801854.1,4505695,0.5283018867924528,-1483695.0,1.0,5.0
1547,15971,2600,687,29.0,14.0,0.065447,4954.0,0,25255998.0,32812498.0,8.0,0.0,0.0,0,0.0,25255998.0,0.0,0.0
1548,18234,2602,832,278.0,9.892857142857142,0.027242,6568.0,1,1286000.0,1286000.0,8.0,0.0,0.0,0,0.0,1286000.0,0.0,0.0
1549,18885,2602,832,290.0,10.0,0.027024,6580.0,1,1245000.0,2531000.0,9.0,1.0,1286000.0,1286000,13.0,-41000.0,1.0,13.0
1550,7374,2604,3697,2.0,80.0,0.202424,560.0,1,3534300.0,17102204.0,54.0,0.0,0.0,0,0.0,3534300.0,0.0,0.0
1551,82,2605,5399,388.0,47.375,0.079012,6520.0,0,2351321.0,103681243.0,17.0,0.0,0.0,0,0.0,2351321.0,0.0,0.0
1552,1228,2605,4357,266.0,17.6,0.076344,7686.0,0,1178100.0,114949353.0,17.0,0.0,13285127.0,3321281,-2.5,-2143181.0,0.0,-21.0
1553,7159,2605,4557,367.0,26.142857142857142,0.054747,10105.0,0,7128398.0,249721645.0,16.0,0.25,61712894.0,2204031,-3.1785714285714284,4924367.0,0.0,-10.5
1554,8613,2605,4557,392.0,24.4375,0.058781,10130.0,0,11899988.0,327086022.0,16.0,0.2352941176470588,88516432.0,2603424,-3.0294117647058822,9296564.0,0.0,-7.0
1555,9958,2605,4357,426.0,17.0,0.054742,7846.0,0,3230981.0,366094128.0,14.0,0.0714285714285714,86203585.0,6157398,-2.5,-2926417.0,0.0,-8.25
1556,3775,2606,5095,472.0,59.0,0.084082,10489.0,1,1064788.0,1064788.0,144.0,0.0,0.0,0,0.0,1064788.0,0.0,0.0
1557,17236,2607,4696,1562.0,171.33333333333334,0.081018,10714.0,0,15000000.0,15000000.0,11.0,0.0,186380412.0,14336954,-14.23076923076923,663046.0,0.0,0.0
1558,18229,2610,431,492.0,31.666666666666668,0.03486,10752.0,0,18948251.0,18948251.0,31.0,0.0833333333333333,174517669.14999995,14543139,-13.0,4405112.0,0.0,0.0
1559,10589,2613,4299,67.0,65.0,0.022228,365.0,1,672350.0,15062889.0,19.0,0.0,0.0,0,0.0,672350.0,0.0,0.0
1560,12939,2616,4694,2.0,80.0,0.0,10643.0,0,3205313.0,5668419.0,3.0,1.0,27563960.0,13781980,6.0,-10576667.0,0.0,0.0
1561,16183,2617,5015,154.0,2.081081081081081,0.030325,2696.0,0,2462765.0,93241964.0,1.0,0.3492063492063492,253461734.0,4023202,2.2698412698412698,-1560437.0,0.0,0.0
1562,2192,2620,4904,679.0,4.318471337579618,0.019026,10455.0,0,508130.0,81352683.0,8.0,0.1428571428571428,62114035.0,2957811,-1.4285714285714286,-2449681.0,0.0,0.0
1563,4115,2620,4904,722.0,4.343373493975903,0.020159,10498.0,1,273700.0,90928879.0,7.0,0.2444444444444444,236869084.05,5263757,-1.8,-4990057.0,0.0,0.0
